[  0%] Building CXX object scratch/CMakeFiles/scratch_tcpreno.dir/tcpreno.cc.o
[  0%] Linking CXX executable "/home/nidhi/BUET /LABS/BUET-ACADEMICS/3-2 Sessionals/CSE 322/ns-allinone-3.45/ns-3.45/build/scratch/ns3.45-tcpreno-default"
0.0251136	5360
0.0553392	5896
0.0647792	6968
0.0742192	8040
0.0836592	9112
0.0930992	10184
0.102539	11256
0.111979	12328
0.121419	13400
0.130859	14472
0.140299	15544
0.149739	16616
0.159179	17688
0.168619	18760
0.178059	19832
0.187499	20904
0.196939	21976
0.206379	23048
0.215819	24120
0.225259	25192
0.234699	26264
0.244139	27336
0.253579	28408
0.263019	29480
0.357419	30016
0.461336	29719
0.466056	29957
0.470776	30195
0.475496	30433
0.480216	30672
0.484936	30910
0.489656	31148
0.494376	31386
0.499096	31624
0.503816	31863
0.508536	32101
0.513256	32339
0.517976	32577
0.522696	32816
0.527416	33054
0.532136	33292
0.536856	33530
0.541576	33768
0.546296	34007
0.551016	34245
0.555813	34483
0.560533	34721
0.565253	34424
0.569973	34662
0.574693	34900
0.579413	35138
0.584133	35376
0.588853	35228
0.593573	35079
0.598293	34930
0.60309	34781
0.60781	34632
0.61253	33947
0.61725	33798
0.62197	33649
0.62669	33500
0.63141	33352
0.63613	33203
0.64085	33054
0.64557	32905
0.65029	32756
0.65501	32607
0.65973	32458
0.66445	32309
0.66917	31624
0.67389	31476
0.67861	31327
0.68333	31178
0.68805	31029
0.69277	30880
0.69749	30731
0.70221	30582
0.70693	30433
0.71165	30284
0.71637	30136
0.72109	29451
0.72581	29302
0.73053	29153
0.73525	29004
0.73997	28855
0.74469	28706
0.74941	28557
0.75413	28408
0.75885	28260
0.76357	27575
0.76829	27426
0.77301	27277
0.77773	27128
0.78245	26979
0.78717	26830
0.79189	26681
0.79661	26532
0.80133	25848
0.80605	25699
0.81077	25550
0.81549	25401
0.82021	25252
0.82493	25103
0.82965	24954
0.83437	24805
0.83909	24656
0.84381	23972
0.84853	23823
0.85325	23674
0.85797	23525
0.86269	23376
0.86741	23227
0.87213	23078
0.87685	22393
0.88157	22244
0.88629	22096
0.89101	21947
0.89573	20904
0.92405	21130
0.92877	20820
0.93349	21046
0.93821	21271
0.94293	20961
0.94765	21187
0.95237	21031
0.95709	21257
0.96181	21483
0.96653	21708
0.97125	21398
0.97597	21243
0.98069	21469
0.98541	21694
0.99013	21920
0.99485	22146
0.99957	21991
1.00429	21680
1.00901	21906
1.01373	22132
1.01845	22357
1.02317	22202
1.02789	22047
1.03261	21356
1.03733	21201
1.04205	21046
1.04677	20890
1.05149	20735
1.05621	20580
1.06093	20425
1.06565	20270
1.07037	20115
1.07509	19959
1.07981	19804
1.08453	19649
1.09397	19494
1.09869	19339
1.10341	19184
1.10813	19028
1.11285	18873
1.11757	18718
1.12229	18563
1.12701	18408
1.13173	18253
1.13645	18098
1.14117	17942
1.14589	17787
1.15053	17632
1.15525	17477
1.15997	17322
1.16469	17167
1.16941	17011
1.17413	16856
1.17885	16701
1.18357	16546
1.18829	16391
1.19294	16236
1.19766	16080
1.20238	15925
1.20717	15770
1.21189	15615
1.21661	14472
1.22126	15008
1.22598	15227
1.2307	14909
1.23549	15128
1.24021	15346
1.24493	15028
1.24965	15247
1.25437	15465
1.25909	15683
1.26381	15902
1.26853	16120
1.27325	16339
1.27797	16557
1.28269	16775
1.28741	16994
1.29213	16835
1.29685	16676
1.30157	16517
1.30629	16358
1.31101	16200
1.31573	16041
1.32045	15882
1.32517	15723
1.32989	15564
1.33461	15406
1.33933	15247
1.34398	15088
1.3487	14929
1.35814	14770
1.36286	14611
1.36758	14453
1.3723	14294
1.37694	10184
1.37694	10720
1.5563	11256
1.7923	11792
1.9811	12328
2.18878	12864
2.39646	13400
2.61358	13936
2.84014	14472
3.07614	15008
3.32158	15544
3.57646	16080
3.84078	16616
4.11454	17152
4.39774	17688
4.69038	18224
4.98302	18760
5.29454	19296
5.60606	19832
5.93646	20368
6.2103	20071
6.21502	20309
6.21974	20547
6.22446	20785
6.22918	21024
6.2339	21262
6.23862	21500
6.24334	21738
6.24806	21976
6.25278	22215
6.2575	22453
6.26222	22691
6.26694	22929
6.27166	23168
6.27638	23406
6.2811	23644
6.28582	23882
6.29054	24120
6.29526	23972
6.29998	23823
6.3047	23674
6.30942	23525
6.31414	23376
6.31886	23227
6.32358	23078
6.3283	22929
6.33302	22780
6.33774	22632
6.34246	22483
6.34718	22334
6.3519	22185
6.35662	22036
6.36134	21887
6.36606	21738
6.37078	21589
6.3755	21440
6.38022	21292
6.38486	13936
6.38486	14472
6.45094	15008
6.47462	14720
6.47934	14967
6.48406	15215
6.48878	15462
6.4935	15709
6.49822	15957
6.50294	16204
6.50766	16452
6.51238	16699
6.5171	16946
6.52182	17194
6.52654	17441
6.53126	17688
6.53598	17544
6.5407	17400
6.54542	17256
6.55014	17111
6.55486	16967
6.55958	16823
6.5643	16678
6.56902	16534
6.57374	16390
6.57846	16245
6.58318	16101
6.5879	15957
6.59262	15812
6.59734	15668
6.60198	10184
6.60198	10720
6.78134	11256
7.0079	11792
7.20614	12328
7.40438	12864
7.6215	13400
7.83862	13936
8.06518	14472
8.30118	15008
8.54662	15544
8.8015	16080
9.06582	16616
9.33958	17152
9.62278	17688
9.90598	18224
Total Bytes Received: 1129888
