0.0251136	5360
0.0553392	5896
0.0647792	6432
0.0742192	6968
0.0836592	7504
0.0930992	8040
0.102539	8576
0.111979	9112
0.121419	9648
0.130859	10184
0.140299	10720
0.149739	11256
0.159179	11792
0.168619	12328
0.178059	12864
0.187499	13400
0.196939	13936
0.206379	14472
0.215819	15008
0.225259	15544
0.234699	16080
0.234699	16097
0.244139	16114
0.253579	16131
0.263019	16148
0.272459	16165
0.281899	16182
0.291339	16199
0.300779	16216
0.310219	16233
0.319659	16250
0.329099	16267
0.338539	16284
0.347979	16301
0.357419	16318
0.366859	16335
0.376299	16352
0.385739	16369
0.395179	16386
0.404619	16403
0.414059	16420
0.423499	16437
0.432939	16454
0.442379	16471
0.451819	16488
0.461259	16505
0.470699	16522
0.480139	16539
0.489579	16556
0.499019	16573
0.508459	16590
0.517899	16607
0.527339	16624
0.536779	16641
0.546219	16658
0.555659	16675
0.565099	16692
0.574539	16709
0.583979	16726
0.593419	16743
0.602859	16760
0.612299	16777
0.621739	16794
0.631179	16811
0.640619	16828
0.650059	16845
0.659499	16862
0.668939	16879
0.678379	16896
0.687819	16913
0.697259	16929
0.706699	16945
0.716139	16961
0.725579	16977
0.735019	16993
0.744459	17009
0.753899	17025
0.763339	17041
0.772779	17057
0.782219	17073
0.791659	17089
0.801099	17105
0.810539	17121
0.819979	17137
0.829419	17153
0.838859	17169
0.848299	17185
0.857739	17201
0.867179	17217
0.876619	17233
0.886059	17249
0.895499	17265
0.904939	17281
0.914379	17297
0.923819	17313
0.933259	17329
0.942699	17345
0.952139	17361
0.961579	17377
0.971019	17393
0.980459	17409
0.989899	17425
0.999339	17441
1.00878	17457
1.01822	17473
1.02766	17489
1.0371	17505
1.04654	17521
1.05598	17537
1.06542	17553
1.07486	17569
1.0843	17585
1.09374	17601
1.10318	17617
1.11262	17633
1.12206	17649
1.1315	17665
1.14094	17681
1.15038	17697
1.15982	17713
1.16926	17729
1.1787	17745
1.18814	17761
1.19758	17777
1.20702	17793
1.21646	17809
1.2259	17825
1.23534	17841
1.24478	17857
1.25422	17873
1.26366	17889
1.2731	17905
1.28254	17921
1.29198	17937
1.30142	17953
1.31086	17969
1.3203	17984
1.32974	17999
1.33918	18014
1.34862	18029
1.35806	18044
1.3675	18059
1.37694	18074
1.38638	18089
1.39582	18104
1.40526	18119
1.4147	18134
1.42414	18149
1.43358	18164
1.44302	18179
1.45246	18194
1.4619	18209
1.47134	18224
1.48078	18239
1.49022	18254
1.49966	18269
1.5091	18284
1.51854	18299
1.52798	18314
1.53742	18329
1.54686	18344
1.5563	18359
1.56574	18374
1.57518	18389
1.58462	18404
1.59406	18419
1.6035	18434
1.61294	18449
1.62238	18464
1.63182	18479
1.64126	18494
1.6507	18509
1.66014	18524
1.66958	18539
1.67902	18554
1.68846	18569
1.6979	18584
1.70734	18599
1.71678	18614
1.72622	18629
1.73566	18644
1.7451	18659
1.75454	18674
1.76398	18689
1.77342	18704
1.78286	18719
1.7923	18734
1.80174	18749
1.81118	18764
1.82062	18779
1.83006	18794
1.8395	18809
1.84894	18824
1.85838	18839
1.86782	18854
1.87726	18869
1.8867	18884
1.89614	18899
1.90558	18914
1.91502	18929
1.92446	18944
1.9339	18959
1.94334	18974
1.95278	18989
1.96222	19004
1.97166	19019
1.9811	19034
1.99054	19049
1.99998	19064
2.00942	19079
2.01886	19094
2.0283	19109
2.03774	19124
2.04718	19139
2.05662	19154
2.06606	19168
2.0755	19182
2.08494	19196
2.09438	19210
2.10382	19224
2.11326	19238
2.1227	19252
2.13214	19266
2.14158	19280
2.15102	19294
2.16046	19308
2.1699	19322
2.17934	19336
2.18878	19350
2.19822	19364
2.20766	19378
2.2171	19392
2.22654	19406
2.23598	19420
2.24542	19434
2.25486	19448
2.2643	19462
2.27374	19476
2.28318	19490
2.29262	19504
2.30206	19518
2.3115	19532
2.32094	19546
2.33038	19560
2.33982	19574
2.34926	19588
2.3587	19602
2.36814	19616
2.37758	19630
2.38702	19644
2.39646	19658
2.4059	19672
2.41534	19686
2.42478	19700
2.43422	19714
2.44366	19728
2.4531	19742
2.46254	19756
2.47198	19770
2.48142	19784
2.49086	19798
2.5003	19812
2.50974	19826
2.51918	19840
2.52862	19854
2.53806	19868
2.5475	19882
2.55694	19896
2.56638	19910
2.57582	19924
2.58526	19938
2.5947	19952
2.60414	19966
2.61358	19980
2.62302	19994
2.63246	20008
2.6419	20022
2.65134	20036
2.66078	20050
2.67022	20064
2.67966	20078
2.6891	20092
2.69854	20106
2.70798	20120
2.71742	20134
2.72686	20148
2.7363	20162
2.74574	20176
2.75518	20190
2.76462	20204
2.77406	20218
2.7835	20232
2.79294	20246
2.80238	20260
2.81182	20274
2.82126	20288
2.8307	20302
2.84014	20316
2.84958	20330
2.85902	20344
2.86846	20358
2.8779	20372
2.88734	20386
2.89678	20400
2.90622	20414
2.91566	20428
2.9251	20442
2.93454	20456
2.94398	20470
2.95342	20484
2.96286	20498
2.9723	20512
2.98174	20526
2.99118	20539
3.00062	20552
3.01006	20565
3.0195	20578
3.02894	20591
3.03838	20604
3.04782	20617
3.05726	20630
3.0667	20643
3.07614	20656
3.08558	20669
3.09502	20682
3.10446	20695
3.1139	20708
3.12334	20721
3.13278	20734
3.15174	19832
3.2367	19564
3.24142	19296
3.24614	19028
