[  0%] Building CXX object scratch/CMakeFiles/scratch_tcpreno.dir/tcpreno.cc.o
[  0%] Linking CXX executable "/home/nidhi/BUET /LABS/BUET-ACADEMICS/3-2 Sessionals/CSE 322/ns-allinone-3.45/ns-3.45/build/scratch/ns3.45-tcpreno-default"
0.0101856	5360
0.0213024	5896
0.0231904	6968
0.0250784	8040
0.0269664	9112
0.0288544	10184
0.0323328	11256
0.0370656	10974
0.0380096	11228
0.0389536	11482
0.0398976	11736
0.0408416	11990
0.0417856	12244
0.0427296	12498
0.0436736	12752
0.0446176	13006
0.0455616	13259
0.0465056	13118
0.0474496	12977
0.0483936	12836
0.0493376	12695
0.0502816	12554
0.0512256	12413
0.0521696	12272
0.0531136	12131
0.0550144	11990
0.0559456	11849
0.0568896	11708
0.0578336	11031
0.0587776	10890
0.0597216	10749
0.0606656	10608
0.0616096	10467
0.0625536	10326
0.0634976	10184
0.0644416	10043
0.0653856	9902
0.0663296	9761
0.0672736	9620
0.0682176	9479
0.0691616	9338
0.0701056	9197
0.0710496	9056
0.0719936	8915
0.0729376	8774
0.0738816	8633
0.0748256	8492
0.0757696	7504
0.0767008	8040
0.105034	7793
0.105978	8082
0.106922	8370
0.107866	8659
0.10881	8948
0.11071	9236
0.111654	9525
0.112598	8865
0.113542	8741
0.114486	8618
0.116387	8494
0.117331	8370
0.119219	7711
0.120163	7587
0.121107	7463
0.122051	7340
0.124883	7216
0.125827	7092
0.126771	5360
1	351.616
1.10124	536
1.11228	1072
1.12425	1608
1.13622	2680
1.14725	3752
1.14914	4288
1.18319	4110
1.18413	4467
1.18508	4824
1.18602	4735
1.1933	4646
1.19425	4556
1.19518	4467
1.19612	3842
1.19707	3752
1.19801	3663
1.19895	2680
1.20716	3216
1.22642	2680
1.22736	2144
1.5	1132.03
2	0
2.21538	536
2.22641	1072
2.23838	1608
2.29448	2144
2.31937	2680
2.33136	2144
2.3323	1608
2.34239	2144
2.36446	2680
2.39851	2144
2.39945	1608
2.40954	2144
2.43163	1608
2.43257	1072
2.44266	1608
2.46472	2144
2.48772	2680
2.5	415.936
2.51261	3216
2.54477	2680
2.54572	2144
2.5558	2680
2.58985	2144
2.59365	1608
2.60088	2144
2.62296	2680
2.63494	2144
2.63589	1608
2.64597	2144
2.66805	2680
2.69108	1608
2.70305	2144
2.74721	1608
2.74816	1072
2.75824	1608
2.7803	2144
2.80332	1608
2.80428	1072
2.81435	1608
2.83834	1072
3	398.784
3.5	0
3.84937	536
3.8604	1072
3.89632	1608
3.91933	2144
3.95244	1608
3.95339	1072
3.96348	1608
3.98554	2144
4	124.352
4.02054	1072
4.03252	1608
4.05459	2144
4.08866	1608
4.08961	1072
4.12178	1608
4.16593	1072
4.17696	1608
4.19902	2144
4.22205	1608
